#L	H	K	Y	I	error	LB	dL
-8.8988988988989	-0.0	-0.0	-0.0	0.022480224938244763	0.02242998998795242	-0.0	-0.0
-8.873873873873874	-0.0	-0.0	-0.0	0.0319264677631568	0.031873360880511084	-0.0	-0.0
-8.84884884884885	-0.0	-0.0	-0.0	0.04087094605075948	0.040814811836563526	-0.0	-0.0
-8.823823823823824	-0.0	-0.0	-0.0	0.03729359281737075	0.037234267988845965	-0.0	-0.0
-8.7987987987988	-0.0	-0.0	-0.0	0.015462345781755779	0.01539965880265927	-0.0	-0.0
-8.773773773773774	-0.0	-0.0	-0.0	-0.026197080086560565	-0.02626330939152756	-0.0	-0.0
-8.74874874874875	-0.0	-0.0	-0.0	0.03432478567694455	0.03425482482987056	-0.0	-0.0
-8.723723723723724	-0.0	-0.0	-0.0	0.010474614701786908	0.010400723636661008	-0.0	-0.0
-8.6986986986987	-0.0	-0.0	-0.0	0.010497731031255828	0.010419701176149413	-0.0	-0.0
-8.673673673673674	-0.0	-0.0	-0.0	0.014663765991293709	0.014581378423880636	-0.0	-0.0
-8.64864864864865	-0.0	-0.0	-0.0	-0.02489562704254885	-0.024982602068196403	-0.0	-0.0
-8.623623623623624	-0.0	-0.0	-0.0	0.01713200188893241	0.017040198342856156	-0.0	-0.0
-8.598598598598599	-0.0	-0.0	-0.0	0.04771544700916908	0.04761856205138933	-0.0	-0.0
-8.573573573573574	-0.0	-0.0	-0.0	0.02379512448245063	0.023692892858940624	-0.0	-0.0
-8.548548548548549	-0.0	-0.0	-0.0	0.019647178612734077	0.01953932215145951	-0.0	-0.0
-8.523523523523524	-0.0	-0.0	-0.0	0.0132995377890163	0.01318576482234919	-0.0	-0.0
-8.498498498498499	-0.0	-0.0	-0.0	-0.0034238028357805074	-0.0035437980717444658	-0.0	-0.0
-8.473473473473474	-0.0	-0.0	-0.0	0.005074671597602878	0.004948133607596383	-0.0	-0.0
-8.448448448448449	-0.0	-0.0	-0.0	0.012902009405145772	0.012768592806256293	-0.0	-0.0
-8.423423423423424	-0.0	-0.0	-0.0	0.010935477546981662	0.010794830439506109	-0.0	-0.0
-8.398398398398399	-0.0	-0.0	-0.0	-0.02117193839344862	-0.021320184655204993	-0.0	-0.0
-8.373373373373374	-0.0	-0.0	-0.0	0.02863603571086837	0.028479804174787397	-0.0	-0.0
-8.348348348348349	-0.0	-0.0	-0.0	0.019001820473150913	0.018837199311878876	-0.0	-0.0
-8.323323323323324	-0.0	-0.0	-0.0	-0.022447874399577555	-0.022621308553228636	-0.0	-0.0
-8.298298298298299	-0.0	-0.0	-0.0	0.034490663205970586	0.03430797286097724	-0.0	-0.0
-8.273273273273274	-0.0	-0.0	-0.0	0.008365139651744376	0.008172729238310803	-0.0	-0.0
-8.248248248248249	-0.0	-0.0	-0.0	0.017663187116194207	0.017460571200850497	-0.0	-0.0
-8.223223223223224	-0.0	-0.0	-0.0	0.008886249998786653	0.008672920680582903	-0.0	-0.0
-8.198198198198199	-0.0	-0.0	-0.0	0.013631014305274603	0.013406440270787839	-0.0	-0.0
-8.173173173173174	-0.0	-0.0	-0.0	-0.0021151821339043136	-0.0023515565904837187	-0.0	-0.0
-8.148148148148149	-0.0	-0.0	-0.0	0.022264377433670674	0.02201562144091182	-0.0	-0.0
-8.123123123123122	-0.0	-0.0	-0.0	0.014292144343285901	0.014030399239038585	-0.0	-0.0
-8.098098098098099	-0.0	-0.0	-0.0	-0.021904816022338663	-0.022180185365703632	-0.0	-0.0
-8.073073073073072	-0.0	-0.0	-0.0	6.586258868611236e-05	-0.00022379480411604272	-0.0	-0.0
-8.048048048048049	-0.0	-0.0	-0.0	-0.043299816384111275	-0.04360445549014271	-0.0	-0.0
-8.023023023023022	-0.0	-0.0	-0.0	0.04112130603820313	0.04080096048932319	-0.0	-0.0
-7.997997997997998	-0.0	-0.0	-0.0	0.010125729329498597	0.009788920287216396	-0.0	-0.0
-7.972972972972973	-0.0	-0.0	-0.0	0.00483141737109839	0.004477354164865047	-0.0	-0.0
-7.947947947947948	-0.0	-0.0	-0.0	0.004647440282726446	0.0042752972777641675	-0.0	-0.0
-7.922922922922923	-0.0	-0.0	-0.0	-0.012296599576677314	-0.01268768437002141	-0.0	-0.0
-7.897897897897898	-0.0	-0.0	-0.0	-0.022685471662687164	-0.02309639802725768	-0.0	-0.0
-7.872872872872873	-0.0	-0.0	-0.0	0.0022251667117264566	0.0017934597126296784	-0.0	-0.0
-7.847847847847848	-0.0	-0.0	-0.0	-0.029129792399185755	-0.02958325991406867	-0.0	-0.0
-7.822822822822823	-0.0	-0.0	-0.0	0.03132558669898621	0.030849336380039453	-0.0	-0.0
-7.797797797797798	-0.0	-0.0	-0.0	0.008467825165425963	0.007967725705180447	-0.0	-0.0
-7.772772772772773	-0.0	-0.0	-0.0	-0.04392982864411975	-0.04445488932802178	-0.0	-0.0
-7.747747747747748	-0.0	-0.0	-0.0	-0.003107504679452741	-0.003658686166244055	-0.0	-0.0
-7.722722722722723	-0.0	-0.0	-0.0	-0.0005837166148962188	-0.0011622277893982348	-0.0	-0.0
-7.697697697697698	-0.0	-0.0	-0.0	0.004348043923800222	0.0037409430041133213	-0.0	-0.0
-7.672672672672673	-0.0	-0.0	-0.0	-0.006114857179871861	-0.006751861001687278	-0.0	-0.0
-7.647647647647648	-0.0	-0.0	-0.0	-0.0006285534249165245	-0.0012968283932571778	-0.0	-0.0
-7.622622622622623	-0.0	-0.0	-0.0	-0.023569304281212154	-0.024270275778504127	-0.0	-0.0
-7.597597597597598	-0.0	-0.0	-0.0	0.020467538954935957	0.01973238629363231	-0.0	-0.0
-7.5725725725725725	-0.0	-0.0	-0.0	-0.008558846711948129	-0.009329726605036854	-0.0	-0.0
-7.5475475475475475	-0.0	-0.0	-0.0	-0.010138688852487306	-0.010946905724853575	-0.0	-0.0
-7.5225225225225225	-0.0	-0.0	-0.0	-0.013197378255924357	-0.014044607850173283	-0.0	-0.0
-7.4974974974974975	-0.0	-0.0	-0.0	0.011952236477347184	0.011064250038250643	-0.0	-0.0
-7.4724724724724725	-0.0	-0.0	-0.0	-0.002914415816434043	-0.0038449740602742697	-0.0	-0.0
-7.4474474474474475	-0.0	-0.0	-0.0	-0.012698727394170436	-0.013673745768950451	-0.0	-0.0
-7.4224224224224224	-0.0	-0.0	-0.0	-0.010024850540859886	-0.011046293342717574	-0.0	-0.0
-7.397397397397397	-0.0	-0.0	-0.0	0.03418444214863634	0.033114531974231295	-0.0	-0.0
-7.372372372372372	-0.0	-0.0	-0.0	-0.01886125084548295	-0.01998175274384924	-0.0	-0.0
-7.347347347347347	-0.0	-0.0	-0.0	0.007208587873210358	0.006035285658218806	-0.0	-0.0
-7.3223223223223215	-0.0	-0.0	-0.0	-0.015396945984327634	-0.016625344265324773	-0.0	-0.0
-7.2972972972972965	-0.0	-0.0	-0.0	-0.0033848299398218026	-0.00467071019000802	-0.0	-0.0
-7.2722722722722715	-0.0	-0.0	-0.0	-0.00462465759995901	-0.005970498956481016	-0.0	-0.0
-7.2472472472472464	-0.0	-0.0	-0.0	-0.007490741610431804	-0.008899119609075556	-0.0	-0.0
-7.222222222222221	-0.0	-0.0	-0.0	-0.017745610426977955	-0.019219200252791918	-0.0	-0.0
-7.197197197197196	-0.0	-0.0	-0.0	0.0007459063006048615	-0.0007956735246785968	-0.0	-0.0
-7.172172172172171	-0.0	-0.0	-0.0	0.009056437711854898	0.0074439833007959215	-0.0	-0.0
-7.147147147147146	-0.0	-0.0	-0.0	0.01703703749848215	0.015350713984426065	-0.0	-0.0
-7.122122122122121	-0.0	-0.0	-0.0	-0.004972482433217506	-0.006735783106835713	-0.0	-0.0
-7.097097097097096	-0.0	-0.0	-0.0	-0.02601004617616824	-0.027853549306548923	-0.0	-0.0
-7.072072072072071	-0.0	-0.0	-0.0	-0.03309017063714938	-0.035017222557606024	-0.0	-0.0
-7.047047047047046	-0.0	-0.0	-0.0	0.006152769615417905	0.004138697644498166	-0.0	-0.0
-7.022022022022021	-0.0	-0.0	-0.0	-0.003037971028706869	-0.005142663225263338	-0.0	-0.0
-6.996996996996996	-0.0	-0.0	-0.0	0.00700152074713631	0.0048024751492770305	-0.0	-0.0
-6.971971971971971	-0.0	-0.0	-0.0	0.03190449450965309	0.029607225149423756	-0.0	-0.0
-6.946946946946946	-0.0	-0.0	-0.0	-0.02498294608887649	-0.027382451043232673	-0.0	-0.0
-6.921921921921921	-0.0	-0.0	-0.0	-0.02676875968443771	-0.029274657922177365	-0.0	-0.0
-6.896896896896896	-0.0	-0.0	-0.0	0.0067906003057160704	0.004174000748398555	-0.0	-0.0
-6.871871871871871	-0.0	-0.0	-0.0	0.017960160172091275	0.015228396318930443	-0.0	-0.0
-6.846846846846846	-0.0	-0.0	-0.0	-0.0024739311815399996	-0.005325481944737305	-0.0	-0.0
-6.821821821821821	-0.0	-0.0	-0.0	0.04275914490370932	0.03978302017478783	-0.0	-0.0
-6.796796796796796	-0.0	-0.0	-0.0	-0.0021026065390635992	-0.005208261641113046	-0.0	-0.0
-6.771771771771771	-0.0	-0.0	-0.0	0.011829901996072456	0.008589585743998178	-0.0	-0.0
-6.746746746746746	-0.0	-0.0	-0.0	0.042146573257025755	0.03876628558234776	-0.0	-0.0
-6.721721721721721	-0.0	-0.0	-0.0	-0.011616332723583946	-0.01514208682453848	-0.0	-0.0
-6.696696696696696	-0.0	-0.0	-0.0	-0.009275450824956429	-0.012952356432354628	-0.0	-0.0
-6.671671671671671	-0.0	-0.0	-0.0	-0.008300374544492247	-0.01213431227110385	-0.0	-0.0
-6.646646646646646	-0.0	-0.0	-0.0	-0.009470889500335028	-0.013467941059022435	-0.0	-0.0
-6.621621621621621	-0.0	-0.0	-0.0	-0.01799247306109783	-0.022158926944316308	-0.0	-0.0
-6.596596596596596	-0.0	-0.0	-0.0	-0.014091358999857546	-0.01843371627174964	-0.0	-0.0
-6.571571571571571	-0.0	-0.0	-0.0	0.024415041117385985	0.019890060915760895	-0.0	-0.0
-6.546546546546546	-0.0	-0.0	-0.0	-0.007795564675699683	-0.012510111843898209	-0.0	-0.0
-6.521521521521521	-0.0	-0.0	-0.0	-0.003293959301076398	-0.008205248101429318	-0.0	-0.0
-6.496496496496496	-0.0	-0.0	-0.0	0.028178418521487256	0.023062976547179433	-0.0	-0.0
-6.471471471471471	-0.0	-0.0	-0.0	-0.008456165936606717	-0.013783415865279931	-0.0	-0.0
-6.446446446446446	-0.0	-0.0	-0.0	0.03180141247446208	0.026254450094737997	-0.0	-0.0
-6.421421421421421	-0.0	-0.0	-0.0	-0.014460484605445717	-0.020235320242460646	-0.0	-0.0
-6.396396396396396	-0.0	-0.0	-0.0	-0.011574030582145872	-0.017585163301462214	-0.0	-0.0
-6.371371371371371	-0.0	-0.0	-0.0	0.03943238010910607	0.03317625663824349	-0.0	-0.0
-6.346346346346346	-0.0	-0.0	-0.0	0.037223075444304206	0.030712990766397486	-0.0	-0.0
-6.321321321321321	-0.0	-0.0	-0.0	0.003068285250881354	-0.0037050149347071	-0.0	-0.0
-6.296296296296296	-0.0	-0.0	-0.0	0.01975801381431434	0.012711952799184903	-0.0	-0.0
-6.271271271271271	-0.0	-0.0	-0.0	0.01964188785878205	0.012313222377400209	-0.0	-0.0
-6.246246246246246	-0.0	-0.0	-0.0	-0.007063968477394476	-0.0146853877881626	-0.0	-0.0
-6.221221221221221	-0.0	-0.0	-0.0	0.020249559604760218	0.012324923845096931	-0.0	-0.0
-6.196196196196196	-0.0	-0.0	-0.0	0.029210128131296156	0.020971492398010085	-0.0	-0.0
-6.171171171171171	-0.0	-0.0	-0.0	0.011919347033425072	0.0033555991282432883	-0.0	-0.0
-6.146146146146146	-0.0	-0.0	-0.0	0.0011898973054905986	-0.007710411531907199	-0.0	-0.0
-6.121121121121121	-0.0	-0.0	-0.0	-0.012057025640097106	-0.0213056887415693	-0.0	-0.0
-6.096096096096096	-0.0	-0.0	-0.0	-0.008106958982148455	-0.017716122382526553	-0.0	-0.0
-6.071071071071071	-0.0	-0.0	-0.0	0.004381853533270005	-0.005600317158319243	-0.0	-0.0
-6.046046046046046	-0.0	-0.0	-0.0	-0.009690986725560112	-0.020059041037018416	-0.0	-0.0
-6.021021021021021	-0.0	-0.0	-0.0	-0.0145084444725368	-0.02527563657366352	-0.0	-0.0
-5.995995995995996	-0.0	-0.0	-0.0	0.010405476198192955	-0.0007744943360219548	-0.0	-0.0
-5.970970970970971	-0.0	-0.0	-0.0	0.03651377471371008	0.02490698986713661	-0.0	-0.0
-5.945945945945946	-0.0	-0.0	-0.0	0.005526456851211069	-0.006521582317199674	-0.0	-0.0
-5.920920920920921	-0.0	-0.0	-0.0	-0.024727851455169224	-0.037231998114318016	-0.0	-0.0
-5.895895895895896	-0.0	-0.0	-0.0	0.024425019799927554	0.011449490154528088	-0.0	-0.0
-5.870870870870871	-0.0	-0.0	-0.0	0.006704921789578721	-0.00675769797291529	-0.0	-0.0
-5.8458458458458455	-0.0	-0.0	-0.0	-0.027125066886813168	-0.041090924986857874	-0.0	-0.0
-5.8208208208208205	-0.0	-0.0	-0.0	-0.012262058356794267	-0.026747753708858492	-0.0	-0.0
-5.7957957957957955	-0.0	-0.0	-0.0	-0.013123755031179338	-0.02814634700339811	-0.0	-0.0
-5.7707707707707705	-0.0	-0.0	-0.0	0.03291339263496093	0.017336374300117068	-0.0	-0.0
-5.7457457457457455	-0.0	-0.0	-0.0	0.004203438643861785	-0.011946016258546058	-0.0	-0.0
-5.7207207207207205	-0.0	-0.0	-0.0	-0.0047911139265127654	-0.021531506326679196	-0.0	-0.0
-5.6956956956956954	-0.0	-0.0	-0.0	-0.01127463402707515	-0.02862496602588849	-0.0	-0.0
-5.67067067067067	-0.0	-0.0	-0.0	0.04990726218182193	0.03192747667582561	-0.0	-0.0
-5.645645645645645	-0.0	-0.0	-0.0	-0.027285132242646254	-0.0459144078102807	-0.0	-0.0
-5.62062062062062	-0.0	-0.0	-0.0	0.0367663468096733	0.01746701092963057	-0.0	-0.0
-5.595595595595595	-0.0	-0.0	-0.0	0.03806007691976139	0.018069565505819857	-0.0	-0.0
-5.57057057057057	-0.0	-0.0	-0.0	0.004937948629369995	-0.015765410022132942	-0.0	-0.0
-5.545545545545545	-0.0	-0.0	-0.0	0.038040797469065385	0.016602351631402418	-0.0	-0.0
-5.52052052052052	-0.0	-0.0	-0.0	0.023998153854852964	0.0018018006078462853	-0.0	-0.0
-5.495495495495495	-0.0	-0.0	-0.0	0.012751048421433753	-0.010226625046180014	-0.0	-0.0
-5.47047047047047	-0.0	-0.0	-0.0	0.03348734902227606	0.009704337318942302	-0.0	-0.0
-5.445445445445445	-0.0	-0.0	-0.0	0.04352032023031682	0.01890733413427419	-0.0	-0.0
-5.42042042042042	-0.0	-0.0	-0.0	0.015104422679972545	-0.010363805389543528	-0.0	-0.0
-5.395395395395395	-0.0	-0.0	-0.0	0.031929237382292704	0.0055798546856544295	-0.0	-0.0
-5.37037037037037	-0.0	-0.0	-0.0	0.009547904633142625	-0.01770920445860576	-0.0	-0.0
-5.345345345345345	-0.0	-0.0	-0.0	0.02447928363359518	-0.0037127971964143087	-0.0	-0.0
-5.32032032032032	-0.0	-0.0	-0.0	0.030553583088488358	0.0013985966927223998	-0.0	-0.0
-5.295295295295295	-0.0	-0.0	-0.0	0.023616397818253063	-0.006530131843681265	-0.0	-0.0
-5.27027027027027	-0.0	-0.0	-0.0	-0.02101619027261821	-0.05218362067516702	-0.0	-0.0
-5.245245245245245	-0.0	-0.0	-0.0	0.04605611384866427	0.013837689008008728	-0.0	-0.0
-5.22022022022022	-0.0	-0.0	-0.0	0.005783175482297547	-0.02751709075152015	-0.0	-0.0
-5.195195195195195	-0.0	-0.0	-0.0	0.02139417987049934	-0.013019545629057177	-0.0	-0.0
-5.17017017017017	-0.0	-0.0	-0.0	0.048770310779262555	0.013210718896153058	-0.0	-0.0
-5.145145145145145	-0.0	-0.0	-0.0	0.0340722994952395	-0.002666374174697072	-0.0	-0.0
-5.12012012012012	-0.0	-0.0	-0.0	0.03229479365250257	-0.0056570052929420045	-0.0	-0.0
-5.095095095095095	-0.0	-0.0	-0.0	0.025662637327597	-0.013537179076834828	-0.0	-0.0
-5.07007007007007	-0.0	-0.0	-0.0	0.05944109096845597	0.018957494755682355	-0.0	-0.0
-5.045045045045045	-0.0	-0.0	-0.0	0.049361303870959904	0.00755727294708316	-0.0	-0.0
-5.02002002002002	-0.0	-0.0	-0.0	0.0654295769675184	0.022267540515093925	-0.0	-0.0
-4.994994994994995	-0.0	-0.0	-0.0	0.030820693240758947	-0.013737859867152615	-0.0	-0.0
-4.96996996996997	-0.0	-0.0	-0.0	0.052188670542477056	0.006194123852047098	-0.0	-0.0
-4.944944944944945	-0.0	-0.0	-0.0	0.033270003560000976	-0.014201006091108562	-0.0	-0.0
-4.91991991991992	-0.0	-0.0	-0.0	0.06051256450457532	0.011523602185035505	-0.0	-0.0
-4.894894894894895	-0.0	-0.0	-0.0	0.03371998819747203	-0.016829466002929956	-0.0	-0.0
-4.86986986986987	-0.0	-0.0	-0.0	0.06975254696568409	0.017598981624267096	-0.0	-0.0
-4.844844844844845	-0.0	-0.0	-0.0	0.0677871874920683	0.013984779717498626	-0.0	-0.0
-4.81981981981982	-0.0	-0.0	-0.0	0.030483836642702235	-0.025013290389692907	-0.0	-0.0
-4.794794794794795	-0.0	-0.0	-0.0	0.054282332633805844	-0.002956571107106304	-0.0	-0.0
-4.76976976976977	-0.0	-0.0	-0.0	0.09013022909985241	0.031101273809296878	-0.0	-0.0
-4.744744744744745	-0.0	-0.0	-0.0	0.04045351511389597	-0.020415022472301363	-0.0	-0.0
-4.71971971971972	-0.0	-0.0	-0.0	0.05944322440534037	-0.0033157224717079953	-0.0	-0.0
-4.694694694694695	-0.0	-0.0	-0.0	0.045303446700794926	-0.0193980749661058	-0.0	-0.0
-4.66966966966967	-0.0	-0.0	-0.0	0.098540877933539	0.0318432332287356	-0.0	-0.0
-4.644644644644644	-0.0	-0.0	-0.0	0.061978552631540326	-0.006770192424316798	-0.0	-0.0
-4.619619619619619	-0.0	-0.0	-0.0	0.08980481798210815	0.018948517730738676	-0.0	-0.0
-4.594594594594594	-0.0	-0.0	-0.0	0.061023543525455595	-0.011998294991671644	-0.0	-0.0
-4.569569569569569	-0.0	-0.0	-0.0	0.08079966116080096	0.005552720082786843	-0.0	-0.0
-4.544544544544544	-0.0	-0.0	-0.0	0.07757857133991952	4.5326803282926056e-05	-0.0	-0.0
-4.519519519519519	-0.0	-0.0	-0.0	0.060744789168933694	-0.01913765415407373	-0.0	-0.0
-4.494494494494494	-0.0	-0.0	-0.0	0.06864120023247466	-0.013655091979208984	-0.0	-0.0
-4.469469469469469	-0.0	-0.0	-0.0	0.05928793620377485	-0.025488672698283747	-0.0	-0.0
-4.444444444444444	-0.0	-0.0	-0.0	0.11054034194732176	0.02321506529055502	-0.0	-0.0
-4.419419419419419	-0.0	-0.0	-0.0	0.06786000949447374	-0.022084237497905366	-0.0	-0.0
-4.394394394394394	-0.0	-0.0	-0.0	0.062100210783055936	-0.030535331632684494	-0.0	-0.0
-4.369369369369369	-0.0	-0.0	-0.0	0.11846055788162962	0.023059298683193098	-0.0	-0.0
-4.344344344344344	-0.0	-0.0	-0.0	0.1010330579053409	0.0027894877243672244	-0.0	-0.0
-4.319319319319319	-0.0	-0.0	-0.0	0.12037077044876236	0.019206042851450337	-0.0	-0.0
-4.294294294294294	-0.0	-0.0	-0.0	0.14132507417062903	0.03715800826121282	-0.0	-0.0
-4.269269269269269	-0.0	-0.0	-0.0	0.08548118280088579	-0.021771821839593107	-0.0	-0.0
-4.244244244244244	-0.0	-0.0	-0.0	0.10242426890646007	-0.008000782287972973	-0.0	-0.0
-4.219219219219219	-0.0	-0.0	-0.0	0.09940152084425885	-0.014284282804045527	-0.0	-0.0
-4.194194194194194	-0.0	-0.0	-0.0	0.11588567597192183	-0.0011522775309490425	-0.0	-0.0
-4.169169169169169	-0.0	-0.0	-0.0	0.11111573303190452	-0.009368555344087514	-0.0	-0.0
-4.144144144144144	-0.0	-0.0	-0.0	0.1105809173146249	-0.013446777307231872	-0.0	-0.0
-4.1191191191191185	-0.0	-0.0	-0.0	0.13346277445252153	0.005791614594243876	-0.0	-0.0
-4.0940940940940935	-0.0	-0.0	-0.0	0.10604998894054667	-0.025367786442491835	-0.0	-0.0
-4.0690690690690685	-0.0	-0.0	-0.0	0.13481739746049365	-0.0004533409986939951	-0.0	-0.0
-4.0440440440440435	-0.0	-0.0	-0.0	0.1301397635803211	-0.009093590867748505	-0.0	-0.0
-4.0190190190190185	-0.0	-0.0	-0.0	0.1446628039701514	0.0013537652023443382	-0.0	-0.0
-3.9939939939939935	-0.0	-0.0	-0.0	0.15973406003645063	0.012232741382553541	-0.0	-0.0
-3.9689689689689684	-0.0	-0.0	-0.0	0.1350089266086275	-0.01680490808894579	-0.0	-0.0
-3.9439439439439434	-0.0	-0.0	-0.0	0.14032227386197846	-0.015928068274643343	-0.0	-0.0
-3.9189189189189184	-0.0	-0.0	-0.0	0.18668732624205456	0.025872614369624247	-0.0	-0.0
-3.8938938938938934	-0.0	-0.0	-0.0	0.1805970828228572	0.015086151636645735	-0.0	-0.0
-3.8688688688688684	-0.0	-0.0	-0.0	0.11292462340095875	-0.05741848072561513	-0.0	-0.0
-3.8438438438438434	-0.0	-0.0	-0.0	0.21918771258057534	0.04387226104063467	-0.0	-0.0
-3.8188188188188184	-0.0	-0.0	-0.0	0.1792498700151382	-0.0011824406995964848	-0.0	-0.0
-3.7937937937937933	-0.0	-0.0	-0.0	0.1830100208937494	-0.002688113716030724	-0.0	-0.0
-3.7687687687687683	-0.0	-0.0	-0.0	0.17589781887478345	-0.015219671762236353	-0.0	-0.0
-3.7437437437437433	-0.0	-0.0	-0.0	0.20381871612359748	0.007123657155167129	-0.0	-0.0
-3.7187187187187183	-0.0	-0.0	-0.0	0.20246039422944392	2.476389250756867e-05	-0.0	-0.0
-3.6936936936936933	-0.0	-0.0	-0.0	0.21932641727397767	0.010982313972771973	-0.0	-0.0
-3.6686686686686683	-0.0	-0.0	-0.0	0.24896584729679683	0.034540366352353746	-0.0	-0.0
-3.6436436436436432	-0.0	-0.0	-0.0	0.22591033200295774	0.005225465025242258	-0.0	-0.0
-3.618618618618618	-0.0	-0.0	-0.0	0.20961581439389082	-0.017511646825049392	-0.0	-0.0
-3.593593593593593	-0.0	-0.0	-0.0	0.20233176252128532	-0.03142679189817212	-0.0	-0.0
-3.568568568568568	-0.0	-0.0	-0.0	0.25516912756755916	0.014585605156455144	-0.0	-0.0
-3.543543543543543	-0.0	-0.0	-0.0	0.2493790905258627	0.0017712709779530295	-0.0	-0.0
-3.518518518518518	-0.0	-0.0	-0.0	0.25364415490403397	-0.001192816513929168	-0.0	-0.0
-3.493493493493493	-0.0	-0.0	-0.0	0.25431242716999497	-0.007964139632645926	-0.0	-0.0
-3.468468468468468	-0.0	-0.0	-0.0	0.26398433780531616	-0.0059479110569579845	-0.0	-0.0
